PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"37735770","Influenza A(H5N1) Virus Infections in 2 Free-Ranging Black Bears (Ursus americanus), Quebec, Canada","Jakobek BT, Berhane Y, Nadeau MS, Embury-Hyatt C, Lung O, Xu W, Lair S.","Emerg Infect Dis. 2023 Oct;29(10):2145-2149. doi: 10.3201/eid2910.230548.","Jakobek BT","Emerg Infect Dis","2023","2023/09/22","PMC10521626","","10.3201/eid2910.230548"
"37735743","Ancestral Origin and Dissemination Dynamics of Reemerging Toxigenic Vibrio cholerae, Haiti","Mavian CN, Tagliamonte MS, Alam MT, Sakib SN, Cash MN, Moir M, Jimenez JP, Riva A, Nelson EJ, Cato ET, Ajayakumar J, Louis R, Curtis A, De Rochars VMB, Rouzier V, Pape JW, de Oliveira T, Morris JG Jr, Salemi M, Ali A.","Emerg Infect Dis. 2023 Oct;29(10):2072-2082. doi: 10.3201/eid2910.230554.","Mavian CN","Emerg Infect Dis","2023","2023/09/22","PMC10521621","","10.3201/eid2910.230554"
"37735739","Serotype Distribution and Disease Severity in Adults Hospitalized with Streptococcus pneumoniae Infection, Bristol and Bath, UK, 2006‒2022","Hyams C, Challen R, Hettle D, Amin-Chowdhury Z, Grimes C, Ruffino G, Conway R, Heath R, North P, Malin A, Maskell NA, Williams P, Williams OM, Ladhani SN, Danon L, Finn A.","Emerg Infect Dis. 2023 Oct;29(10):1953-64. doi: 10.3201/eid2910.230519.","Hyams C","Emerg Infect Dis","2023","2023/09/22","PMC10521591","","10.3201/eid2910.230519"
"37705112","Congenital Mpox Syndrome (Clade I) in Stillborn Fetus after Placental Infection and Intrauterine Transmission, Democratic Republic of the Congo, 2008","Schwartz DA, Mbala-Kingebeni P, Patterson K, Huggins JW, Pittman PR.","Emerg Infect Dis. 2023 Nov;29(11):2198-2022. doi: 10.3201/eid2911.230606. Epub 2023 Sep 13.","Schwartz DA","Emerg Infect Dis","2023","2023/09/13","PMC10617360","","10.3201/eid2911.230606"
"37705075","Genomic Sequencing Surveillance to Identify Respiratory Syncytial Virus Mutations, Arizona, USA","Holland LA, Holland SC, Smith MF, Leonard VR, Murugan V, Nordstrom L, Mulrow M, Salgado R, White M, Lim ES.","Emerg Infect Dis. 2023 Nov;29(11):2380-2382. doi: 10.3201/eid2911.230836. Epub 2023 Sep 13.","Holland LA","Emerg Infect Dis","2023","2023/09/13","PMC10617361","","10.3201/eid2911.230836"
"37640373","Estimate of COVID-19 Deaths, China, December 2022-February 2023","Du Z, Wang Y, Bai Y, Wang L, Cowling BJ, Meyers LA.","Emerg Infect Dis. 2023 Oct;29(10):2121-2124. doi: 10.3201/eid2910.230585. Epub 2023 Aug 28.","Du Z","Emerg Infect Dis","2023","2023/08/28","PMC10521589","","10.3201/eid2910.230585"
"37610264","Anaplasma bovis-Like Infections in Humans, United States, 2015-2017","Karpathy SE, Kingry L, Pritt BS, Berry JC, Chilton NB, Dergousoff SJ, Cortinas R, Sheldon SW, Oatman S, Anacker M, Petersen J, Paddock CD.","Emerg Infect Dis. 2023 Sep;29(9):1904-1907. doi: 10.3201/eid2909.230559.","Karpathy SE","Emerg Infect Dis","2023","2023/08/23","PMC10461686","","10.3201/eid2909.230559"
"37610238","Human Neural Larva Migrans Caused by Ophidascaris robertsi Ascarid","Hossain ME, Kennedy KJ, Wilson HL, Spratt D, Koehler A, Gasser RB, Šlapeta J, Hawkins CA, Bandi HP, Senanayake SN.","Emerg Infect Dis. 2023 Sep;29(9):1900-1903. doi: 10.3201/eid2909.230351.","Hossain ME","Emerg Infect Dis","2023","2023/08/23","PMC10461669","","10.3201/eid2909.230351"
"37610207","Reoccurring Escherichia coli O157:H7 Strain Linked to Leafy Greens-Associated Outbreaks, 2016-2019","Chen JC, Patel K, Smith PA, Vidyaprakash E, Snyder C, Tagg KA, Webb HE, Schroeder MN, Katz LS, Rowe LA, Howard D, Griswold T, Lindsey RL, Carleton HA.","Emerg Infect Dis. 2023 Sep;29(9):1895-1899. doi: 10.3201/eid2909.230069.","Chen JC","Emerg Infect Dis","2023","2023/08/23","PMC10461648","","10.3201/eid2909.230069"
"37610188","Lymphocytic Choriomeningitis Virus in Person Living with HIV, Connecticut, USA, 2021","Dyal J, Gandhi S, Cossaboom CM, Leach A, Patel K, Golden M, Canterino J, Landry ML, Cannon D, Choi M, Krapiunaya I, Klena JD, Shoemaker T.","Emerg Infect Dis. 2023 Sep;29(9):1886-1889. doi: 10.3201/eid2909.230087.","Dyal J","Emerg Infect Dis","2023","2023/08/23","PMC10461659","","10.3201/eid2909.230087"
"37610174","Molecular Characterization of Circulating Yellow Fever Viruses from Outbreak in Ghana, 2021-2022","Bonney JHK, Sanders T, Pratt D, Agbodzi B, Laryea D, Agyeman NKF, Kumordjie S, Attiku K, Adams PL, Boateng GA, Ohene SA, Tamal C, Mawuli G, Yeboah C, Dadzie S, Kubio C, Asiedu-Bekoe F, Odoom JK.","Emerg Infect Dis. 2023 Sep;29(9):1818-1826. doi: 10.3201/eid2909.221671.","Bonney JHK","Emerg Infect Dis","2023","2023/08/23","PMC10461649","","10.3201/eid2909.221671"
"37610151","Rickettsial Disease Outbreak, Mexico, 2022","Estrada-Mendizabal RJ, Tamez-Rivera O, Vela EH, Blanco-Murillo P, Alanis-Garza C, Flores-Gouyonnet J, Garza JSS, Medina GYC, García Rodriguez LE, Escamilla ARM.","Emerg Infect Dis. 2023 Sep;29(9):1944-1947. doi: 10.3201/eid2909.230344.","Estrada-Mendizabal RJ","Emerg Infect Dis","2023","2023/08/23","PMC10461685","","10.3201/eid2909.230344"
"37610124","Participatory Mathematical Modeling Approach for Policymaking during the First Year of the COVID-19 Crisis, Jordan","Bellizzi S, Letchford N, Adib K, Probert WJM, Hancock P, Alsawalha L, Santoro A, Profili MC, Aguas R, Popescu C, Al Ariqi L, White L, Hayajneh W, Obeidat N, Nabeth P.","Emerg Infect Dis. 2023 Sep;29(9):1738-1746. doi: 10.3201/eid2909.221493.","Bellizzi S","Emerg Infect Dis","2023","2023/08/23","PMC10461658","","10.3201/eid2909.221493"
"37579512","Home-Based Testing and COVID-19 Isolation Recommendations, United States","Moonan PK, Smith JP, Borah BF, Vohra D, Matulewicz HH, DeLuca N, Caruso E, Loosier PS, Thorpe P, Taylor MM, Oeltmann JE.","Emerg Infect Dis. 2023 Sep;29(9):1921-1924. doi: 10.3201/eid2909.230494. Epub 2023 Aug 14.","Moonan PK","Emerg Infect Dis","2023","2023/08/14","PMC10461662","","10.3201/eid2909.230494"
"37506681","Infection-Induced SARS-CoV-2 Seroprevalence among Blood Donors, Japan, 2022","Kinoshita R, Arashiro T, Kitamura N, Arai S, Takahashi K, Suzuki T, Suzuki M, Yoneoka D.","Emerg Infect Dis. 2023 Sep;29(9):1868-1871. doi: 10.3201/eid2909.230365. Epub 2023 Jul 28.","Kinoshita R","Emerg Infect Dis","2023","2023/07/28","PMC10461656","","10.3201/eid2909.230365"
"37486719","Rio Negro Virus Infection, Bolivia, 2021","Loayza Mafayle R, Morales-Betoulle ME, Whitmer S, Cossaboom C, Revollo J, Loayza NM, Méndez HA, Chuquimia Valdez JA, Subieta FA, Espinoza Morales MX, Canedo Sánchez MV, Romero MER, Brault AC, Hugues HR, Mendez-Rico J, Malenfant JH, Shoemaker T, Klena JD, Montgomery JM, Marquina Salas JD.","Emerg Infect Dis. 2023 Aug;29(8):1705-1708. doi: 10.3201/eid2908.221885.","Loayza Mafayle R","Emerg Infect Dis","2023","2023/07/24","PMC10370837","","10.3201/eid2908.221885"
"37486347","Pediatric SARS-CoV-2 Seroprevalence, Oregon, USA, November 1, 2020-June 30, 2022","Falender RA, Mitchell PG, Guzman-Cottrill JA, Cieslak PR, Sutton M.","Emerg Infect Dis. 2023 Aug;29(8):1672-1675. doi: 10.3201/eid2908.230471.","Falender RA","Emerg Infect Dis","2023","2023/07/24","PMC10370852","","10.3201/eid2908.230471"
"37486321","Aneurysm Infection Caused by Desulfovibrio desulfuricans","Fujihara T, Kimura K, Matsuo H, Sada RM, Hamaguchi S, Yamamoto G, Yamakura T, Kutsuna S.","Emerg Infect Dis. 2023 Aug;29(8):1680-1681. doi: 10.3201/eid2908.230403.","Fujihara T","Emerg Infect Dis","2023","2023/07/24","PMC10370862","","10.3201/eid2908.230403"
"37486209","Emerging Corynebacterium diphtheriae Species Complex Infections, Réunion Island, France, 2015-2020","Garrigos T, Grimal A, Badell E, Traversier N, Picot S, Lignereux A, Ramiandrisoa M, Ben Cimon C, Jaffar-Bandjee MC, Gbaguidi-Haore H, Toubiana J, Brisse S, Miltgen G, Belmonte O.","Emerg Infect Dis. 2023 Aug;29(8):1630-1633. doi: 10.3201/eid2908.230106.","Garrigos T","Emerg Infect Dis","2023","2023/07/24","PMC10370861","","10.3201/eid2908.230106"
"37486205","Human Fecal Carriage of Streptococcus agalactiae Sequence Type 283, Thailand","Barkham T, Tang WY, Wang YC, Sithithaworn P, Kopolrat KY, Worasith C.","Emerg Infect Dis. 2023 Aug;29(8):1627-1629. doi: 10.3201/eid2908.230098.","Barkham T","Emerg Infect Dis","2023","2023/07/24","PMC10370859","","10.3201/eid2908.230098"
"37486185","Elimination of Dirofilaria immitis Infection in Dogs, Linosa Island, Italy, 2020-2022","Brianti E, Napoli E, De Benedetto G, Venco L, Mendoza-Roldan JA, Basile A, Bezerra-Santos MA, Drake J, Schaper R, Otranto D.","Emerg Infect Dis. 2023 Aug;29(8):1559-1565. doi: 10.3201/eid2908.221910.","Brianti E","Emerg Infect Dis","2023","2023/07/24","PMC10370836","","10.3201/eid2908.221910"
"37478289","Group A Streptococcus Meningitis in Adults, Denmark","Nielsen H, Storgaard M, Helweg-Larsen J, Larsen L, Jepsen MPG, Hansen BR, Wiese L, Bodilsen J.","Emerg Infect Dis. 2023 Sep;29(9):1937-1939. doi: 10.3201/eid2909.230627. Epub 2023 Jul 21.","Nielsen H","Emerg Infect Dis","2023","2023/07/21","PMC10461673","","10.3201/eid2909.230627"
"37437558","Pharyngeal Co-Infections with Monkeypox Virus and Group A Streptococcus, United States, 2022","Kaiser RM, Cash-Goldwasser S, Lehnertz N, Griffith J, Ruprecht A, Stanton J, Feldpausch A, Pavlick J, Bruen CA, Perez-Molinar D, Peglow SR, Akinsete OO, Morris SB, Raizes E, Gregory C, Lynfield R.","Emerg Infect Dis. 2023 Sep;29(9):1855-1858. doi: 10.3201/eid2909.230469. Epub 2023 Jul 12.","Kaiser RM","Emerg Infect Dis","2023","2023/07/12","PMC10461671","","10.3201/eid2909.230469"
"37385262","Dengue Outbreak Response during COVID-19 Pandemic, Key Largo, Florida, USA, 2020","Rowe D, McDermott C, Veliz Y, Kerr A, Whiteside M, Coss M, Huff C, Leal A, Kopp E, LaCrue A, Heberlein LA, Adams LE, Santiago GA, Munoz-Jordan JL, Paz-Bailey G, Morrison AM; Florida Department of Health Dengue Investigation Team.","Emerg Infect Dis. 2023 Aug;29(8):1643-1647. doi: 10.3201/eid2908.221856. Epub 2023 Jun 29.","Rowe D","Emerg Infect Dis","2023","2023/06/29","PMC10370846","","10.3201/eid2908.221856"
"37347935","Challenges in Forecasting Antimicrobial Resistance (Response)","Pei S.","Emerg Infect Dis. 2023 Jul;29(7):1496-1497. doi: 10.3201/eid2907.230617.","Pei S","Emerg Infect Dis","2023","2023/06/22","PMC10310398","","10.3201/eid2907.230617"
"37347884","Reemergence of Dengue Virus Serotype 3, Brazil, 2023","Naveca FG, Santiago GA, Maito RM, Ribeiro Meneses CA, do Nascimento VA, de Souza VC, do Nascimento FO, Silva D, Mejía M, Gonçalves L, de Figueiredo RMP, Ribeiro Cruz AC, Diniz Nunes BT, Presibella MM, Quallio Marques NF, Riediger IN, de Mendonça MCL, de Bruycker-Nogueira F, Sequeira PC, de Filippis AMB, Resende P, Campos T, Wallau GL, Gräf T, Delatorre E, Kopp E, Morrison A, Muñoz-Jordán JL, Bello G.","Emerg Infect Dis. 2023 Jul;29(7):1482-1484. doi: 10.3201/eid2907.230595.","Naveca FG","Emerg Infect Dis","2023","2023/06/22","PMC10310385","","10.3201/eid2907.230595"
"37347877","Multicentric Case Series and Literature Review of Coccidioidal Otomastoiditis","Schwartz IS, Marek C, Sandhu H, Abdelmonem A, Petersen G, Dishner E, Heidari A, Thompson GR 3rd.","Emerg Infect Dis. 2023 Jul;29(7):1297-1301. doi: 10.3201/eid2907.230129.","Schwartz IS","Emerg Infect Dis","2023","2023/06/22","PMC10310367","","10.3201/eid2907.230129"
"37347846","Tuberculosis Infection among Non-US-Born Persons and Persons ≥60 Years of Age, United States, 2019-2020","Woodruff R, Miramontes R.","Emerg Infect Dis. 2023 Jul;29(7):1470-1472. doi: 10.3201/eid2907.230324.","Woodruff R","Emerg Infect Dis","2023","2023/06/22","PMC10310369","","10.3201/eid2907.230324"
"37347822","Spotted Fever and Typhus Group Rickettsiae in Dogs and Humans, Mexico, 2022","Palacios-Santana R, Wei L, Fernandez-Santos NA, Rodriguez-Perez MA, Uriegas-Camargo S, Mendell NL, Bouyer DH, Estrada-Franco JG.","Emerg Infect Dis. 2023 Jul;29(7):1443-1446. doi: 10.3201/eid2907.230333.","Palacios-Santana R","Emerg Infect Dis","2023","2023/06/22","PMC10310375","","10.3201/eid2907.230333"
"37347535","Clinical and Mycologic Characteristics of Emerging Mucormycosis Agent Rhizopus homothallicus","Rudramurthy SM, Singh S, Kanaujia R, Chaudhary H, Muthu V, Panda N, Pandey A, Thakur S, Kaur H, Ghosh A, Agarwal R, Chakrabarti A.","Emerg Infect Dis. 2023 Jul;29(7):1313-1322. doi: 10.3201/eid2907.221491.","Rudramurthy SM","Emerg Infect Dis","2023","2023/06/22","PMC10310386","","10.3201/eid2907.221491"
"37347532","Long-Term Epidemiology and Evolution of Swine Influenza Viruses, Vietnam","Cheung J, Bui AN, Younas S, Edwards KM, Nguyen HQ, Pham NT, Bui VN, Peiris M, Dhanasekaran V.","Emerg Infect Dis. 2023 Jul;29(7):1397-1406. doi: 10.3201/eid2907.230165.","Cheung J","Emerg Infect Dis","2023","2023/06/22","PMC10310380","","10.3201/eid2907.230165"
"37347527","Rising Incidence of Sporothrix brasiliensis Infections, Curitiba, Brazil, 2011-2022","Cognialli RCR, Cáceres DH, Bastos FAGD, Cavassin FB, Lustosa BPR, Vicente VA, Breda GL, Santos-Weiss I, Queiroz-Telles F.","Emerg Infect Dis. 2023 Jul;29(7):1330-1339. doi: 10.3201/eid2907.230155.","Cognialli RCR","Emerg Infect Dis","2023","2023/06/22","PMC10310366","","10.3201/eid2907.230155"
"37347507","Systematic Review of Hansen Disease Attributed to Mycobacterium lepromatosis","Collin SM, Lima A, Heringer S, Sanders V, Pessotti HA, Deps P.","Emerg Infect Dis. 2023 Jul;29(7):1376-1385. doi: 10.3201/eid2907.230024.","Collin SM","Emerg Infect Dis","2023","2023/06/22","PMC10310392","","10.3201/eid2907.230024"
"37347504","Highly Pathogenic Avian Influenza Virus (H5N1) Clade 2.3.4.4b Introduced by Wild Birds, China, 2021","Tian J, Bai X, Li M, Zeng X, Xu J, Li P, Wang M, Song X, Zhao Z, Tian G, Liu L, Guan Y, Li Y, Chen H.","Emerg Infect Dis. 2023 Jul;29(7):1367-1375. doi: 10.3201/eid2907.221149.","Tian J","Emerg Infect Dis","2023","2023/06/22","PMC10310395","","10.3201/eid2907.221149"
"37343546","SARS-CoV-2 Variants and Age-Dependent Infection Rates among Household and Nonhousehold Contacts","Miyahara R, Tamura K, Kato T, Nakazaki M, Otani K, Ko YK, Kamigaki T, Arima Y, Tani H, Oishi K, Suzuki M.","Emerg Infect Dis. 2023 Aug;29(8):1648-1650. doi: 10.3201/eid2908.221582. Epub 2023 Jun 21.","Miyahara R","Emerg Infect Dis","2023","2023/06/21","PMC10370865","","10.3201/eid2908.221582"
"37343545","Increase of Severe Pulmonary Infections in Adults Caused by M1(UK) Streptococcus pyogenes, Central Scotland, UK","Davies PJB, Russell CD, Morgan AR, Taori SK, Lindsay D, Ure R, Brown D, Smith A.","Emerg Infect Dis. 2023 Aug;29(8):1638-1642. doi: 10.3201/eid2908.230569. Epub 2023 Jun 21.","Davies PJB","Emerg Infect Dis","2023","2023/06/21","PMC10370863","","10.3201/eid2908.230569"
"37209695","Enhanced Adenovirus Vaccine Safety Surveillance in Military Setting, United States","Iskander J, Blanchet S, Springer C, Rockwell P, Thomas D, Pillai S.","Emerg Infect Dis. 2023 Jun;29(6):1283-1285. doi: 10.3201/eid2906.230331.","Iskander J","Emerg Infect Dis","2023","2023/05/20","PMC10202855","","10.3201/eid2906.230331"
"37209692","Novel Orthonairovirus Isolated from Ticks near China-North Korea Border","Li F, Li J, Song J, Yin Q, Nie K, Xu S, He Y, Fu S, Liang G, Wei Q, Wang H.","Emerg Infect Dis. 2023 Jun;29(6):1254-1257. doi: 10.3201/eid2906.230056.","Li F","Emerg Infect Dis","2023","2023/05/20","PMC10202851","","10.3201/eid2906.230056"
"37209690","Manifestations and Management of Trimethoprim/Sulfamethoxazole-Resistant Nocardia otitidiscaviarum Infection","Fu K, White K, Ramaniuk A, Kollu V, Urbine D.","Emerg Infect Dis. 2023 Jun;29(6):1266-1267. doi: 10.3201/eid2906.221854.","Fu K","Emerg Infect Dis","2023","2023/05/20","PMC10202867","","10.3201/eid2906.221854"
"37209678","Baylisascaris procyonis Roundworm Infection in Child with Autism Spectrum Disorder, Washington, USA, 2022","Lipton BA, Oltean HN, Capron RB, Hamlet A, Montgomery SP, Chancey RJ, Konold VJL, Steffl KE.","Emerg Infect Dis. 2023 Jun;29(6):1232-1235. doi: 10.3201/eid2906.230290.","Lipton BA","Emerg Infect Dis","2023","2023/05/20","PMC10202880","","10.3201/eid2906.230290"
"37209677","Novel Avian Influenza Virus (H5N1) Clade 2.3.4.4b Reassortants in Migratory Birds, China","Yang J, Zhang C, Yuan Y, Sun J, Lu L, Sun H, Sun H, Chu D, Qin S, Chen J, Zhang C, Hao X, Shi W, Liu W, Gao GF, Digard P, Lycett S, Bi Y.","Emerg Infect Dis. 2023 Jun;29(6):1244-1249. doi: 10.3201/eid2906.221723.","Yang J","Emerg Infect Dis","2023","2023/05/20","PMC10202878","","10.3201/eid2906.221723"
"37209676","MERS-CoV‒Specific T-Cell Responses in Camels after Single MVA-MERS-S Vaccination","Meyer Zu Natrup C, Schünemann LM, Saletti G, Clever S, Herder V, Joseph S, Rodriguez M, Wernery U, Sutter G, Volz A.","Emerg Infect Dis. 2023 Jun;29(6):1236-1239. doi: 10.3201/eid2906.230128.","Meyer Zu Natrup C","Emerg Infect Dis","2023","2023/05/20","PMC10202854","","10.3201/eid2906.230128"
"37209672","Detection of Novel Poxvirus from Gray Seal (Halichoerus grypus), Germany","Pfaff F, Kramer K, King J, Franzke K, Rosenberger T, Höper D, König P, Hoffmann D, Beer M.","Emerg Infect Dis. 2023 Jun;29(6):1202-1205. doi: 10.3201/eid2906.221817.","Pfaff F","Emerg Infect Dis","2023","2023/05/20","PMC10202864","","10.3201/eid2906.221817"
"37209670","Similar Prevalence of Plasmodium falciparum and Non-P. falciparum Malaria Infections among Schoolchildren, Tanzania(1)","Sendor R, Mitchell CL, Chacky F, Mohamed A, Mhamilawa LE, Molteni F, Nyinondi S, Kabula B, Mkali H, Reaves EJ, Serbantez N, Kitojo C, Makene T, Kyaw T, Muller M, Mwanza A, Eckert EL, Parr JB, Lin JT, Juliano JJ, Ngasala B.","Emerg Infect Dis. 2023 Jun;29(6):1143-1153. doi: 10.3201/eid2906.221016.","Sendor R","Emerg Infect Dis","2023","2023/05/20","PMC10202886","","10.3201/eid2906.221016"
"37141617","SARS-CoV-2 Seroprevalence and Cross-Variant Antibody Neutralization in Cats, United Kingdom","Tyson GB, Jones S, Logan N, McDonald M, Marshall L, Murcia PR, Willett BJ, Weir W, Hosie MJ.","Emerg Infect Dis. 2023 Jun;29(6):1223-1227. doi: 10.3201/eid2906.221755. Epub 2023 May 4.","Tyson GB","Emerg Infect Dis","2023","2023/05/04","PMC10202862","","10.3201/eid2906.221755"
"37095078","Replication of Novel Zoonotic-Like Influenza A(H3N8) Virus in Ex Vivo Human Bronchus and Lung","Hui KPY, Ho JCW, Ng KC, Cheng SMS, Sit KY, Au TWK, Poon LLM, Nicholls JM, Peiris M, Chan MCW.","Emerg Infect Dis. 2023 Jun;29(6):1210-1214. doi: 10.3201/eid2906.221680. Epub 2023 Apr 24.","Hui KPY","Emerg Infect Dis","2023","2023/04/24","PMC10202868","","10.3201/eid2906.221680"
"37081605","Norovirus GII.3[P25] in Patients and Produce, Chanthaburi Province, Thailand, 2022","Chuchaona W, Khongwichit S, Luang-On W, Vongpunsawad S, Poovorawan Y.","Emerg Infect Dis. 2023 May;29(5):1067-1070. doi: 10.3201/eid2905.221291.","Chuchaona W","Emerg Infect Dis","2023","2023/04/20","PMC10124668","","10.3201/eid2905.221291"
"37081601","Limited Nosocomial Transmission of Drug-Resistant Tuberculosis, Moldova","Noroc E, Chesov D, Merker M, Gröschel MI, Barilar I, Dreyer V, Ciobanu N, Reimann M, Crudu V, Lange C.","Emerg Infect Dis. 2023 May;29(5):1046-1050. doi: 10.3201/eid2905.230035.","Noroc E","Emerg Infect Dis","2023","2023/04/20","PMC10124655","","10.3201/eid2905.230035"
"37081585","Characteristics and Treatment of Gordonia spp. Bacteremia, France","Barthel A, Ursenbach A, Kaeuffer C, Koebel C, Gravet A, De Briel D, Dubois J, Haerrel E, Rougier E, Gerber V.","Emerg Infect Dis. 2023 May;29(5):1025-1028. doi: 10.3201/eid2905.221901.","Barthel A","Emerg Infect Dis","2023","2023/04/20","PMC10124657","","10.3201/eid2905.221901"
"37081583","Novel Circovirus in Blood from Intravenous Drug Users, Yunnan, China","Li Y, Zhang P, Ye M, Tian RR, Li N, Cao L, Ma Y, Liu FL, Zheng YT, Zhang C.","Emerg Infect Dis. 2023 May;29(5):1015-1019. doi: 10.3201/eid2905.221617.","Li Y","Emerg Infect Dis","2023","2023/04/20","PMC10124637","","10.3201/eid2905.221617"
"37081548","Influence of Sex and Sex-Based Disparities on Prevalent Tuberculosis, Vietnam, 2017-2018","Nguyen HV, Brals D, Tiemersma E, Gasior R, Nguyen NV, Nguyen HB, Van Nguyen H, Le Thi NA, Cobelens F.","Emerg Infect Dis. 2023 May;29(5):967-976. doi: 10.3201/eid2905.221476.","Nguyen HV","Emerg Infect Dis","2023","2023/04/20","PMC10124636","","10.3201/eid2905.221476"
"37080979","Phylogenetic Analysis of Transmission Dynamics of Dengue in Large and Small Population Centers, Northern Ecuador","Márquez S, Lee G, Gutiérrez B, Bennett S, Coloma J, Eisenberg JNS, Trueba G.","Emerg Infect Dis. 2023 May;29(5):888-897. doi: 10.3201/eid2905.221226.","Márquez S","Emerg Infect Dis","2023","2023/04/20","PMC10124659","","10.3201/eid2905.221226"
