PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"12396935","Evaluation and validation of a real-time polymerase chain reaction assay for rapid identification of Bacillus anthracis","Hoffmaster AR, Meyer RF, Bowen MD, Marston CK, Weyant RS, Thurman K, Messenger SL, Minor EE, Winchell JM, Rassmussen MV, Newton BR, Parker JT, Morrill WE, McKinney N, Barnett GA, Sejvar JJ, Jernigan JA, Perkins BA, Popovic T.","Emerg Infect Dis. 2002 Oct;8(10):1178-82. doi: 10.3201/eid0810.020393.","Hoffmaster AR","Emerg Infect Dis","2002","2002/10/25","PMC2730313","","10.3201/eid0810.020393"
"12396923","Laboratory response to anthrax bioterrorism, New York City, 2001","Heller MB, Bunning ML, France ME, Niemeyer DM, Peruski L, Naimi T, Talboy PM, Murray PH, Pietz HW, Kornblum J, Oleszko W, Beatrice ST; Joint Microbiological Rapid Response Team; New York City Anthrax Investigation Working Group.","Emerg Infect Dis. 2002 Oct;8(10):1096-102. doi: 10.3201/eid0810.020376.","Heller MB","Emerg Infect Dis","2002","2002/10/25","PMC2730291","","10.3201/eid0810.020376"
"12396921","Call-tracking data and the public health response to bioterrorism-related anthrax","Mott JA, Treadwell TA, Hennessy TW, Rosenberg PA, Wolfe MI, Brown CM, Butler JC.","Emerg Infect Dis. 2002 Oct;8(10):1088-92. doi: 10.3201/eid0810.020355.","Mott JA","Emerg Infect Dis","2002","2002/10/25","PMC2730299","","10.3201/eid0810.020355"
"12396920","Environmental sampling for spores of Bacillus anthracis","Teshale EH, Painter J, Burr GA, Mead P, Wright SV, Cseh LF, Zabrocki R, Collins R, Kelley KA, Hadler JL, Swerdlow DL; Connecticut Anthrax Response Team.","Emerg Infect Dis. 2002 Oct;8(10):1083-7. doi: 10.3201/eid0810.020398.","Teshale EH","Emerg Infect Dis","2002","2002/10/25","PMC2730287","","10.3201/eid0810.020398"
"12396918","Surveillance for anthrax cases associated with contaminated letters, New Jersey, Delaware, and Pennsylvania, 2001","Tan CG, Sandhu HS, Crawford DC, Redd SC, Beach MJ, Buehler JW, Bresnitz EA, Pinner RW, Bell BP; Regional Anthrax Surveillance Team; Centers for Disease Control and Prevention New Jersey Anthrax Surveillance Team.","Emerg Infect Dis. 2002 Oct;8(10):1073-7. doi: 10.3201/eid0810.020322.","Tan CG","Emerg Infect Dis","2002","2002/10/25","PMC2730289","","10.3201/eid0810.020322"
"12396915","Bioterrorism-related anthrax: international response by the Centers for Disease Control and Prevention","Polyak CS, Macy JT, Irizarry-De La Cruz M, Lai JE, McAuliffe JF, Popovic T, Pillai SP, Mintz ED; Emergency Operations Center International Team.","Emerg Infect Dis. 2002 Oct;8(10):1056-9. doi: 10.3201/eid0810.020345.","Polyak CS","Emerg Infect Dis","2002","2002/10/25","PMC2730286","","10.3201/eid0810.020345"
"12396907","Anthrax bioterrorism: lessons learned and future directions","Hughes JM, Gerberding JL.","Emerg Infect Dis. 2002 Oct;8(10):1013-4. doi: 10.3201/eid0810.020466.","Hughes JM","Emerg Infect Dis","2002","2002/10/25","PMC2730306","","10.3201/eid0810.020466"
"12194785","First documentation of human Crimean-Congo hemorrhagic fever, Kenya","Dunster L, Dunster M, Ofula V, Beti D, Kazooba-Voskamp F, Burt F, Swanepoel R, DeCock KM.","Emerg Infect Dis. 2002 Sep;8(9):1005-6. doi: 10.3201/eid0809.010510.","Dunster L","Emerg Infect Dis","2002","2002/08/27","PMC2732535","","10.3201/eid0809.010510"
"12194768","Demographic factors associated with hantavirus infection in bank voles (Clethrionomys glareolus)","Olsson GE, White N, Ahlm C, Elgh F, Verlemyr AC, Juto P, Palo RT.","Emerg Infect Dis. 2002 Sep;8(9):924-9. doi: 10.3201/eid0809.020037.","Olsson GE","Emerg Infect Dis","2002","2002/08/27","PMC2732544","","10.3201/eid0809.020037"
"12194764","Molecular epidemiology of measles viruses in the United States, 1997-2001","Rota PA, Liffick SL, Rota JS, Katz RS, Redd S, Papania M, Bellini WJ.","Emerg Infect Dis. 2002 Sep;8(9):902-8. doi: 10.3201/eid0809.020206.","Rota PA","Emerg Infect Dis","2002","2002/08/27","PMC2732556","","10.3201/eid0809.020206"
"12164177","Jet-black eschar","Gilsdorf JR.","Emerg Infect Dis. 2002 Aug;8(8):871. doi: 10.3201/eid0808.ad0808.","Gilsdorf JR","Emerg Infect Dis","2002","2002/08/08","PMC2732503","","10.3201/eid0808.ad0808"
"12141981","Rickettsia aeschlimannii: A new pathogenic spotted fever group rickettsia, South Africa","Pretorius AM, Birtles RJ.","Emerg Infect Dis. 2002 Aug;8(8):874. doi: 10.3201/eid0808.020199.","Pretorius AM","Emerg Infect Dis","2002","2002/07/27","PMC2732514","","10.3201/eid0808.020199"
"12141978","Nature of the virus associated with endemic Balkan nephropathy","Riquelme C, Escors D, Ortego J, Sanchez CM, Uzelac-Keserovic B, Apostolov K, Enjuanes L.","Emerg Infect Dis. 2002 Aug;8(8):869-70. doi: 10.3201/eid0808.020042.","Riquelme C","Emerg Infect Dis","2002","2002/07/27","PMC2732507","","10.3201/eid0808.020042"
"12141971","Worldwide occurrence of Beijing/W strains of Mycobacterium tuberculosis: a systematic review","Glynn JR, Whiteley J, Bifani PJ, Kremer K, van Soolingen D.","Emerg Infect Dis. 2002 Aug;8(8):843-9. doi: 10.3201/eid0805.020002.","Glynn JR","Emerg Infect Dis","2002","2002/07/27","PMC2732522","","10.3201/eid0805.020002"
"12141968","Phylogenetic relationships of southern African West Nile virus isolates","Burt FJ, Grobbelaar AA, Leman PA, Anthony FS, Gibson GV, Swanepoel R.","Emerg Infect Dis. 2002 Aug;8(8):820-6. doi: 10.3201/eid0808.020027.","Burt FJ","Emerg Infect Dis","2002","2002/07/27","PMC2732512","","10.3201/eid0808.020027"
"12141967","Serologic evidence of H1 swine Influenza virus infection in swine farm residents and employees","Olsen CW, Brammer L, Easterday BC, Arden N, Belay E, Baker I, Cox NJ.","Emerg Infect Dis. 2002 Aug;8(8):814-9. doi: 10.3201/eid0808.010474.","Olsen CW","Emerg Infect Dis","2002","2002/07/27","PMC2732505","","10.3201/eid0808.010474"
"12095452","Cost-effective screening for trichomoniasis","Schwebke JR.","Emerg Infect Dis. 2002 Jul;8(7):749; author reply 749-50. doi: 10.3201/eid0807.010543.","Schwebke JR","Emerg Infect Dis","2002","2002/07/04","PMC2730332","","10.3201/eid0807.010543"
"12095447","First outbreak of dengue hemorrhagic fever, Bangladesh","Rahman M, Rahman K, Siddque AK, Shoma S, Kamal AH, Ali KS, Nisaluk A, Breiman RF.","Emerg Infect Dis. 2002 Jul;8(7):738-40. doi: 10.3201/eid0807.010398.","Rahman M","Emerg Infect Dis","2002","2002/07/04","PMC2730336","","10.3201/eid0807.010398"
"12095446","Novel measles virus genotype, East Timor and Australia","Chibo D, Riddell M, Catton M, Birch C.","Emerg Infect Dis. 2002 Jul;8(7):735-7. doi: 10.3201/eid0807.010409.","Chibo D","Emerg Infect Dis","2002","2002/07/04","PMC2730329","","10.3201/eid0807.010409"
"12095444","Mycobacterium avium subsp. paratuberculosis infection in a patient with HIV, Germany","Richter E, Wessling J, Lügering N, Domschke W, Rüsch-Gerdes S.","Emerg Infect Dis. 2002 Jul;8(7):729-31. doi: 10.3201/eid0807.010388.","Richter E","Emerg Infect Dis","2002","2002/07/04","PMC2730323","","10.3201/eid0807.010388"
"12095443","Rickettsialpox in North Carolina: a case report","Krusell A, Comer JA, Sexton DJ.","Emerg Infect Dis. 2002 Jul;8(7):727-8. doi: 10.3201/eid0807.010501.","Krusell A","Emerg Infect Dis","2002","2002/07/04","PMC2730333","","10.3201/eid0807.010501"
"12095437","Temporal changes in prevalence of antimicrobial resistance in 23 US hospitals","Fridkin SK, Hill HA, Volkova NV, Edwards JR, Lawton RM, Gaynes RP, McGowan JE Jr; Intensive Care Antimicrobial Resistance Epidemiology Project Hospitals.","Emerg Infect Dis. 2002 Jul;8(7):697-701. doi: 10.3201/eid0807.010427.","Fridkin SK","Emerg Infect Dis","2002","2002/07/04","PMC2730337","","10.3201/eid0807.010427"
"12095435","Automatic electronic laboratory-based reporting of notifiable infectious diseases at a large health system","Panackal AA, M'ikanatha NM, Tsui FC, McMahon J, Wagner MM, Dixon BW, Zubieta J, Phelan M, Mirza S, Morgan J, Jernigan D, Pasculle AW, Rankin JT Jr, Hajjeh RA, Harrison LH.","Emerg Infect Dis. 2002 Jul;8(7):685-91. doi: 10.3201/eid0807.010493.","Panackal AA","Emerg Infect Dis","2002","2002/07/04","PMC2730325","","10.3201/eid0807.010493"
"12095434","Persistent high incidence of tuberculosis in immigrants in a low-incidence country","Lillebaek T, Andersen AB, Dirksen A, Smith E, Skovgaard LT, Kok-Jensen A.","Emerg Infect Dis. 2002 Jul;8(7):679-84. doi: 10.3201/eid0807.010482.","Lillebaek T","Emerg Infect Dis","2002","2002/07/04","PMC2730343","","10.3201/eid0807.010482"
"12095429","Emergence of Usutu virus, an African mosquito-borne flavivirus of the Japanese encephalitis virus group, central Europe","Weissenböck H, Kolodziejek J, Url A, Lussy H, Rebel-Bauder B, Nowotny N.","Emerg Infect Dis. 2002 Jul;8(7):652-6. doi: 10.3201/eid0807.020094.","Weissenböck H","Emerg Infect Dis","2002","2002/07/04","PMC2730324","","10.3201/eid0807.020094"
"12023920","Cryptosporidium oocysts in a water supply associated with a cryptosporidiosis outbreak","Howe AD, Forster S, Morton S, Marshall R, Osborn KS, Wright P, Hunter PR.","Emerg Infect Dis. 2002 Jun;8(6):619-24. doi: 10.3201/eid0806.010271.","Howe AD","Emerg Infect Dis","2002","2002/05/25","PMC3369585","","10.3201/eid0806.010271"
"12023914","Population-based study of acute respiratory infections in children, Greenland","Koch A, Sørensen P, Homøe P, Mølbak K, Pedersen FK, Mortensen T, Elberling H, Eriksen AM, Olsen OR, Melbye M.","Emerg Infect Dis. 2002 Jun;8(6):586-93. doi: 10.3201/eid0806.010321.","Koch A","Emerg Infect Dis","2002","2002/05/25","PMC2738482","","10.3201/eid0806.010321"
"12023910","Waterborne outbreak of Norwalk-like virus gastroenteritis at a tourist resort, Italy","Boccia D, Tozzi AE, Cotter B, Rizzo C, Russo T, Buttinelli G, Caprioli A, Marziano ML, Ruggeri FM.","Emerg Infect Dis. 2002 Jun;8(6):563-8. doi: 10.3201/eid0806.010371.","Boccia D","Emerg Infect Dis","2002","2002/05/25","PMC2738487","","10.3201/eid0806.010371"
"12023909","Defining and detecting malaria epidemics in the highlands of western Kenya","Hay SI, Simba M, Busolo M, Noor AM, Guyatt HL, Ochola SA, Snow RW.","Emerg Infect Dis. 2002 Jun;8(6):555-62. doi: 10.3201/eid0806.010310.","Hay SI","Emerg Infect Dis","2002","2002/05/25","PMC2738480","","10.3201/eid0806.010310"
"11996687","Typical and atypical enteropathogenic Escherichia coli","Trabulsi LR, Keller R, Tardelli Gomes TA.","Emerg Infect Dis. 2002 May;8(5):508-13. doi: 10.3201/eid0805.010385.","Trabulsi LR","Emerg Infect Dis","2002","2002/05/09","PMC2732489","","10.3201/eid0805.010385"
"11996683","Hospital-based diagnosis of hemorrhagic fever, encephalitis, and hepatitis in Cambodian children","Chhour YM, Ruble G, Hong R, Minn K, Kdan Y, Sok T, Nisalak A, Myint KS, Vaughn DW, Endy TP.","Emerg Infect Dis. 2002 May;8(5):485-9. doi: 10.3201/eid0805.010236.","Chhour YM","Emerg Infect Dis","2002","2002/05/09","PMC2732496","","10.3201/eid0805.010236"
"11996680","Genetic variants of Ehrlichia phagocytophila, Rhode Island and Connecticut","Massung RF, Mauel MJ, Owens JH, Allan N, Courtney JW, Stafford KC 3rd, Mather TN.","Emerg Infect Dis. 2002 May;8(5):467-72. doi: 10.3201/eid0805.010251.","Massung RF","Emerg Infect Dis","2002","2002/05/09","PMC3369764","","10.3201/eid0805.010251"
"11971784","Candida dubliniensis infection, Singapore","Tan AL, Wang GC, Chiu YW.","Emerg Infect Dis. 2002 Apr;8(4):445-6. doi: 10.3201/eid0804.010423.","Tan AL","Emerg Infect Dis","2002","2002/04/25","PMC2730251","","10.3201/eid0804.010423"
"11971782","Andes virus and first case report of Bermejo virus causing fatal pulmonary syndrome","Padula P, Della Valle MG, Alai MG, Cortada P, Villagra M, Gianella A.","Emerg Infect Dis. 2002 Apr;8(4):437-9. doi: 10.3201/eid0804.010300.","Padula P","Emerg Infect Dis","2002","2002/04/25","PMC2730253","","10.3201/eid0804.010300"
"11971771","Experimental infection of horses with West Nile virus","Bunning ML, Bowen RA, Cropp CB, Sullivan KG, Davis BS, Komar N, Godsey MS, Baker D, Hettler DL, Holmes DA, Biggerstaff BJ, Mitchell CJ.","Emerg Infect Dis. 2002 Apr;8(4):380-6. doi: 10.3201/eid0804.010239.","Bunning ML","Emerg Infect Dis","2002","2002/04/25","PMC3393377","","10.3201/eid0804.010239"
"11971766","Baylisascaris procyonis: an emerging helminthic zoonosis","Sorvillo F, Ash LR, Berlin OG, Morse SA.","Emerg Infect Dis. 2002 Apr;8(4):355-9. doi: 10.3201/eid0804.010273.","Sorvillo F","Emerg Infect Dis","2002","2002/04/25","PMC2730233","","10.3201/eid0804.010273"
"11971764","Feline host range of canine parvovirus: recent emergence of new antigenic types in cats","Ikeda Y, Nakamura K, Miyazawa T, Takahashi E, Mochizuki M.","Emerg Infect Dis. 2002 Apr;8(4):341-6. doi: 10.3201/eid0804.010228.","Ikeda Y","Emerg Infect Dis","2002","2002/04/25","PMC2730235","","10.3201/eid0804.010228"
"11927038","Emergence and rapid spread of tetracycline-resistant Vibrio cholerae strains, Madagascar","Dromigny JA, Rakoto-Alson O, Rajaonatahina D, Migliani R, Ranjalahy J, Mauclére P.","Emerg Infect Dis. 2002 Mar;8(3):336-8. doi: 10.3201/eid0803.010258.","Dromigny JA","Emerg Infect Dis","2002","2002/04/03","PMC2732475","","10.3201/eid0803.010258"
"11927031","Rickettsia felis in Ctenocephalides spp. fleas, Brazil","Oliveira RP, Galvão MA, Mafra CL, Chamone CB, Calic SB, Silva SU, Walker DH.","Emerg Infect Dis. 2002 Mar;8(3):317-9. doi: 10.3201/eid0803.010301.","Oliveira RP","Emerg Infect Dis","2002","2002/04/03","PMC2732462","","10.3201/eid0803.010301"
"11927025","A European study on the relationship between antimicrobial use and antimicrobial resistance","Bronzwaer SL, Cars O, Buchholz U, Mölstad S, Goettsch W, Veldhuijzen IK, Kool JL, Sprenger MJ, Degener JE; European Antimicrobial Resistance Surveillance System.","Emerg Infect Dis. 2002 Mar;8(3):278-82. doi: 10.3201/eid0803.010192.","Bronzwaer SL","Emerg Infect Dis","2002","2002/04/03","PMC2732471","","10.3201/eid0803.010192"
"11927021","Associations between indicators of livestock farming intensity and incidence of human Shiga toxin-producing Escherichia coli infection","Valcour JE, Michel P, McEwen SA, Wilson JB.","Emerg Infect Dis. 2002 Mar;8(3):252-7. doi: 10.3201/eid0803.010159.","Valcour JE","Emerg Infect Dis","2002","2002/04/03","PMC2732476","","10.3201/eid0803.010159"
"11897081","Clinical issues in the prophylaxis, diagnosis, and treatment of anthrax","Bell DM, Kozarsky PE, Stephens DS.","Emerg Infect Dis. 2002 Feb;8(2):222-5. doi: 10.3201/eid0802.01-0521.","Bell DM","Emerg Infect Dis","2002","2002/03/19","PMC2732453","","10.3201/eid0802.01-0521"
"11897080","Multidrug-resistant Pseudomonas aeruginosa bloodstream infections: analysis of trends in prevalence and epidemiology","Tacconelli E, Tumbarello M, Bertagnolio S, Citton R, Spanu T, Fadda G, Cauda R.","Emerg Infect Dis. 2002 Feb;8(2):220-1. doi: 10.3201/eid0802.010121.","Tacconelli E","Emerg Infect Dis","2002","2002/03/19","PMC2732442","","10.3201/eid0802.010121"
"11897068","Buruli ulcer in Ghana: results of a national case search","Amofah G, Bonsu F, Tetteh C, Okrah J, Asamoa K, Asiedu K, Addy J.","Emerg Infect Dis. 2002 Feb;8(2):167-70. doi: 10.3201/eid0802.010119.","Amofah G","Emerg Infect Dis","2002","2002/03/19","PMC2732443","","10.3201/eid0802.010119"
"11897065","Surveillance for unexplained deaths and critical illnesses due to possibly infectious causes, United States, 1995-1998","Hajjeh RA, Relman D, Cieslak PR, Sofair AN, Passaro D, Flood J, Johnson J, Hacker JK, Shieh WJ, Hendry RM, Nikkari S, Ladd-Wilson S, Hadler J, Rainbow J, Tappero JW, Woods CW, Conn L, Reagan S, Zaki S, Perkins BA.","Emerg Infect Dis. 2002 Feb;8(2):145-53. doi: 10.3201/eid0802.010165.","Hajjeh RA","Emerg Infect Dis","2002","2002/03/19","PMC2732455","","10.3201/eid0802.010165"
"11897064","An outbreak of Rift Valley fever in Northeastern Kenya, 1997-98","Woods CW, Karpati AM, Grein T, McCarthy N, Gaturuku P, Muchiri E, Dunster L, Henderson A, Khan AS, Swanepoel R, Bonmarin I, Martin L, Mann P, Smoak BL, Ryan M, Ksiazek TG, Arthur RR, Ndikuyeze A, Agata NN, Peters CJ; World Health Organization Hemorrhagic Fever Task Force.","Emerg Infect Dis. 2002 Feb;8(2):138-44. doi: 10.3201/eid0802.010023.","Woods CW","Emerg Infect Dis","2002","2002/03/19","PMC2732454","","10.3201/eid0802.010023"
"11840996","Absence of mycoplasma contamination in the anthrax vaccine","Hart MK, Del Giudice RA, Korch GW Jr.","Emerg Infect Dis. 2002 Jan;8(1):94-6. doi: 10.3201/eid0801.010091.","Hart MK","Emerg Infect Dis","2002","2002/02/14","PMC2730269","","10.3201/eid0801.010091"
"11749765","Efficacy of interferon alpha-2b and ribavirin against West Nile virus in vitro","Anderson JF, Rahal JJ.","Emerg Infect Dis. 2002 Jan;8(1):107-8. doi: 10.3201/eid0801.010252.","Anderson JF","Emerg Infect Dis","2002","2001/12/26","PMC2730275","","10.3201/eid0801.010252"
"11749763","Randomized controlled trial of active physician-based surveillance of foodborne illness","Dong Z, Ferson MJ, Yankos P, Delpech V, Hurst R.","Emerg Infect Dis. 2002 Jan;8(1):106. doi: 10.3201/eid0801.010356.","Dong Z","Emerg Infect Dis","2002","2001/12/26","PMC2730272","","10.3201/eid0801.010356"
"11749761","Primary liver abscess caused by one clone of Klebsiella pneumoniae with two colonial morphotypes and resistotypes","Hsueh PR, Wu JJ, Teng LJ, Chen YC, Yang PC, Ho SW, Luh KT.","Emerg Infect Dis. 2002 Jan;8(1):100-2. doi: 10.3201/eid0801.010167.","Hsueh PR","Emerg Infect Dis","2002","2001/12/26","PMC2730282","","10.3201/eid0801.010167"
"11749747","Changes in predominance and diversity of genomic subtypes of Bordetella pertussis isolated in the United States, 1935 to 1999","Hardwick TH, Cassiday P, Weyant RS, Bisgard KM, Sanden GN.","Emerg Infect Dis. 2002 Jan;8(1):44-9. doi: 10.3201/eid0801.010021.","Hardwick TH","Emerg Infect Dis","2002","2001/12/26","PMC2730273","","10.3201/eid0801.010021"
"11749743","The dioxin crisis as experiment to determine poultry-related campylobacter enteritis","Vellinga A, Van Loock F.","Emerg Infect Dis. 2002 Jan;8(1):19-22. doi: 10.3201/eid0801.010129.","Vellinga A","Emerg Infect Dis","2002","2001/12/26","PMC2730260","","10.3201/eid0801.010129"
"11749742","Surveillance for antimicrobial resistance in Croatia","Tambic Andrasevic A, Tambic T, Kalenic S, Jankovic V; Working Group of the Croatian Committee for Antibiotic Resistance Surveillance.","Emerg Infect Dis. 2002 Jan;8(1):14-8. doi: 10.3201/eid0801.010143.","Tambic Andrasevic A","Emerg Infect Dis","2002","2001/12/26","PMC2730264","","10.3201/eid0801.010143"
"11749740","Shipping and the spread of infectious salmon anemia in Scottish aquaculture","Murray AG, Smith RJ, Stagg RM.","Emerg Infect Dis. 2002 Jan;8(1):1-5. doi: 10.3201/eid0801.010144.","Murray AG","Emerg Infect Dis","2002","2001/12/26","PMC2730283","","10.3201/eid0801.010144"
"11747750","Reiter syndrome following protracted symptoms of Cyclospora infection","Sloan VS.","Emerg Infect Dis. 2001 Nov-Dec;7(6):1070. doi: 10.3201/eid0706.010635.","Sloan VS","Emerg Infect Dis","2001","2001/12/19","PMC2631905","","10.3201/eid0706.010635"
"11747747","Usefulness of seminested polymerase chain reaction for screening blood donors at risk for malaria in Spain","Benito A, Rubio JM.","Emerg Infect Dis. 2001 Nov-Dec;7(6):1068. doi: 10.3201/eid0706.010632.","Benito A","Emerg Infect Dis","2001","2001/12/19","PMC2631925","","10.3201/eid0706.010632"
"11747737","A cultured strain of ""Helicobacter heilmannii,"" a human gastric pathogen, identified as H. bizzozeronii: evidence for zoonotic potential of Helicobacter","Jalava K, On SL, Harrington CS, Andersen LP, Hänninen ML, Vandamme P.","Emerg Infect Dis. 2001 Nov-Dec;7(6):1036-8. doi: 10.3201/eid0706.010622.","Jalava K","Emerg Infect Dis","2001","2001/12/19","PMC2631917","","10.3201/eid0706.010622"
